Durationinseconds,LocationLatitude,LocationLongitude,ResponseID,id,hav_gender,male,female,gender_nonbinary,hav_age,age,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_75_plus,age_85_plus,age_34_less,age_35_54,age_55_plus,hav_hh_income,hh_income,hh_income_less_25k,hh_income_25k_35k,hh_income_35k_50k,hh_income_50k_75k,hh_income_75k_100k,hh_income_100k_150k,hh_income_150k_200k,hh_income_200k_plus,hh_income_less_50k,hh_income_50k_100k,hh_income_100k_plus,consent,honest,USA,state,hav_region,region_west,region_northeast,region_midwest,region_south,res_Hawaii,strat,fpc,pw,ZIP,province_Canada,ZIP_Canada,state_Australia,state_NewZealand,pastvisit_state_hawaii,visited_Maui,visited_Oahu,visited_BigIsland,visited_Kauai,visited_Molokai,visited_Lanai,futurevisit_state_hawaii,yes_futurevisit_state_hawaii,maybe_futurevisit_state_hawaii,futurevisit_Maui,futurevisit_Oahu,futurevisit_BigIsland,futurevisit_Kauai,futurevisit_Molokai,futurevisit_Lanai,futurevisit_not_sure,WhyTravelNo,WhyTravelMaybe,worried_covid_travel,other_travel_plans,do_not_make_plans_far_advance,worried_waiting_conditions,worried_waiting_vaccine,res_island,hav_FamiliarTNC,FamiliarTNC_Mission,levels_familarityTNC,NeverHeardTNC,HeardTNC_NotMission,SomewhatFamiliarTNC,FamiliarTNC_VisitedLands,levels_prev_donateTNC,prev_donateTNC,donateTNC_once,donateTNC_few,donateTNC_regularly,donateTNC_monthly,donateTNC_annually,prevTNC_amt_donate,prev_visitWaikamoi_Yes,prev_visitWaikamoi_No,prev_visitWaikamoi_NotSure,year_visit_Waikamoi,PrevKnowledge_Biodiversity,PrevKnowledge_Plants,PrevKnowledge_Kiwikiu,PrevKnowledge_Akoh,PrevKnowledge_HPetrel,PrevKnowledge_HOwl,PrevKnowledge_Nene,PrevKnowledge_Iiwi,PrevKnowledge_Apapane,PrevKnowledge_Amakihi,PrevKnowledge_Alauahio,PrevKnowledge_ROD,PrevKnowledge_Issues,PrevKnowledge_Invasives,PrevKnowledge_BiodiversityLoss,PrevKnowledge_AvianPox,PrevKnowledge_Waikamoi,CV_donate_yes,CV_donate_bid,CV_donate_certain,CV_NOTdonate_certain,CV_donate_amt,CV_protest,CV_not_afford,CV_othercauses,AwareHike,SignUpHike,SignUpHikeYes,SignUpHikeMaybe,No_SignUpHike_Birds,No_SignUpHike_WaterSports,No_SignUpHike_NoHike,cat_birds_observe,sea_shore_birds,waterfowl_birds,song_birds,humming_birds,raptor_birds,game_birds,tropical_birds,lister,life_lister,year_lister,hav_trip_100mi,trip_100mi_plus_more_monthly,trip_100mi_plus_monthly,trip_100mi_plus_quarterly,trip_100mi_plus_semi_yearly,trip_100mi_plus_once_year,trip_100mi_plus_once_twoyears,yes_freq_trip_100mi_plus,hav_dest,dest_driving,dest_fly,obsr_other,obsr_plants,obsr_bees,obsr_butterflies,obsr_dragonflies,obsr_otherwildlife,obsr_few_otherbirders,obsr_more_otherbirders,obsr_vistas,obsr_forests,obsr_freshwater,obsr_saltwater,obsr_fields,believeTNC,believeTNC_fully,TNC_level_protect_enough,society_level_protect_enough,hav_member,member_env_org,TNC_member,SierraClub_member,Audubon_member,ABA_member,Cornell_member,NWF_member,WWF_member,hav_politics,conservative_politics,hav_race,race_white,race_black,race_asian,race_indigenous,hav_hispanic,hispanic,hav_edu,edu_hs,edu_hs_orless,edu_aa,edu_college,edu_grad,edu_college_plus,edu_less_thancollege,hav_employed,employed,retired,looking_work,unemployed,part_time,household_size,hav_kids,kids,yes_kids,hav_married,married,levels_usage_Facebook,levels_usage_Instagram,levels_usage_Twitter,levels_usage_socialmedia,ag_levels_usage_socialmedia,socialmedia_user,pct_covid_hh_income_change,CV_donate_no,tot_yes,tot_no,prop_CV_donate_yes_full,tot_yes_certain,tot_no_certain,prop_CV_donate_yes_certain,CV_donate_pos
983,38.846207,-77.306396,R_2flgtKd6uOeoNy9,277,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,34,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,27610,,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"3,6",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,2,1,1,0,5,6,4,6,4,1,-52.5,1,34,86,.28333333,31,86,.26495728,0
789,42.296402,-89.088699,R_3IPLzaB6cE2oCgB,427,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,14,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,61104,,,,,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,"1,2,3,4,5,8,9,10,11,12",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,34,86,.28333333,31,86,.26495728,0
783,33.929703,-84.330803,R_3R4lOPlXAmX1i4j,727,1,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,11,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,30329,,,,,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,1,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,"8,10",1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,6,1,7,7,5,1,0,1,34,86,.28333333,31,86,.26495728,0
808,41.437805,-96.488297,R_3hAf70KqTOhO2HM,432,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,28,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,68025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,0,0,0,0,0,1,"1,2,3,4,5,7",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,6,1,1,6,4,1,0,1,34,86,.28333333,31,86,.26495728,0
849,40.873093,-73.872597,R_3lMmGn7l5pEE0j7,648,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10470,,,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,2,1,1,0,0,0,0,50,1,0,0,2010,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1500,1,1,1500,,0,0,1,1,0,1,1,0,0,"1,3",1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,0,0,1,0,3,5,6,6,4,1,-22.5,0,34,86,.28333333,31,86,.26495728,1
10314,21.400101,-158.01601,R_1rAKCub1UIY1DcA,376,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96797,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,3,1,0,0,1,0,1,6,5,6,4,1,-37.5,1,34,86,.28333333,31,86,.26495728,0
774,35.078796,-85.063004,R_3RkDsBI6JnbEqvq,196,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,44,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,37363,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,1,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,7,1,1,7,5,1,0,1,34,86,.28333333,31,86,.26495728,0
848,21.298401,-157.6962,R_2YrWrMQiWOGVhib,827,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96825,,,,,,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,1,0,0,1,0,6,6,6,6,4,1,-22.5,1,34,86,.28333333,31,86,.26495728,0
843,40.810806,-73.366699,R_2COlQniEbbv9Hee,201,1,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,11746,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,2,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,7",1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"1,3,7,8,10,11",1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4,1,0,0,1,0,7,7,1,7,5,1,0,1,34,86,.28333333,31,86,.26495728,0
895,39.680405,-86.1306,R_2DZDriOvNkINnqM,515,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,15,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,46237,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,3,0,0,0,1,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,7,1,2,7,5,1,-90,1,34,86,.28333333,31,86,.26495728,0
976,36.135895,-81.157303,R_UVAWlTQbUyLHf5D,548,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,34,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,28654,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,6,1,1,6,4,1,0,1,34,86,.28333333,31,86,.26495728,0
1789,21.4254,-157.8138,R_2dm8LL76TOyR72i,911,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96744,,,,,,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1500,1,1,0,,1,0,0,1,0,1,0,0,1,"3,7",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,34,86,.28333333,31,86,.26495728,0
923,36.059494,-86.659203,R_RqOgw3nT23nOPpn,80,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,44,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,38301,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,"4,5,6",0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,4,4,4,4,2,1,37.5,1,34,86,.28333333,31,86,.26495728,0
1398,34.110992,-84.302498,R_1LHHfD86CKgaewy,327,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,36278,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1500,1,0,0,,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,1,2,1,1,0,1,3,3,3,2,1,22.5,1,34,86,.28333333,31,86,.26495728,0
825,42.946396,-87.853897,R_OvOfH4lsbfgOP1n,863,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,51,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,53235,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,0,0,,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,7,7,7,7,5,1,52.5,1,34,86,.28333333,31,86,.26495728,0
3132,41.005203,-85.152702,R_1IE6nevAbM1jAsH,460,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,15,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,46819,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1,1,0,0,0,0,,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,0,0,0,0,0,1,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,5,1,1,5,3,1,0,1,34,86,.28333333,31,86,.26495728,0
684,30.6483,-88.229698,R_x5evgqeHw0kvVEl,324,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,19,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,71360,,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,1,0,0,,1,0,0,1,1,0,0,0,0,"1,7",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,"1,3,5,8,9,10,11,12",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,5,7,7,5,1,0,1,34,86,.28333333,31,86,.26495728,0
21692,21.351303,-157.8725,R_2QtG0GK8BoLmEeL,946,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96819,,,,,,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1500,1,1,0,,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,1,0,0,1,1,7,7,7,7,5,1,0,1,34,86,.28333333,31,86,.26495728,0
713,37.585495,-120.9453,R_2rBhQiNTiRJo7Uj,259,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,91711,,,,,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,3,1,0,1,0,0,0,0,1,0,0,2009,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1500,1,1,1500,,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,5,6,7,5,1,52.5,0,34,86,.28333333,31,86,.26495728,1
642,30.547806,-96.2715,R_1jjJFco9yIH61IE,626,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,45,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,77840,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,3,0,0,0,1,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1,1,0,,1,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,2,1,1,0,6,4,3,6,4,1,0,1,34,86,.28333333,31,86,.26495728,0
1869,36.147202,-115.1175,R_u8QP0vgf6mehAGt,90,1,1,0,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,29,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,89085,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,2,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,1,0,1,0,0,0,1,1,0,0,0,0,"3,7",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,"3,8,12",1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,6,1,1,6,4,1,0,1,36,78,.31578946,35,78,.30973452,0
1432,30.414993,-91.077301,R_1LiJOf23uLGPmgO,715,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,19,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,70815,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,5,0,0,1,0,0,,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2000,1,1,2000,,0,0,0,0,0,0,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0,6,5,1,6,4,1,52.5,0,36,78,.31578946,35,78,.30973452,1
1314,42.137894,-71.9664,R_300pkVICC3Hqwog,739,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,22,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,1611,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2000,1,1,0,,1,0,0,1,1,0,0,0,0,"1,2,3,4,5,7",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,4,1,2,1,1,0,2,1,1,2,2,1,0,1,36,78,.31578946,35,78,.30973452,0
3139,33.143204,-117.1666,R_2AZ7ttCErxNMGjo,778,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,92078,,,,,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,,1,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2000,1,1,2000,,0,0,0,1,1,0,0,0,0,"1,2,3,4,5,7",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,6,1,0,0,1,0,2,4,3,4,2,1,0,0,36,78,.31578946,35,78,.30973452,1
